duration,views,likes,comments,engagement_level,engagement_label
134,63246,1831,914,Low,1
415,365821,31213,3258,High,0
99,968474,34956,17340,Medium,2
296,632149,16942,12445,Low,1
287,365971,17045,5023,Medium,2
73,312704,23687,5444,High,0
15,83070,8048,884,High,0
258,716277,59333,13435,High,0
554,169419,16032,2846,High,0
138,539807,12229,10711,Low,1
27,559965,9186,7189,Low,1
350,3021,181,47,Medium,2
306,922280,33319,10435,Medium,2
367,479277,40510,2838,High,0
400,443000,31222,3428,High,0
222,144635,14082,2601,High,0
145,521417,17170,1075,Medium,2
214,680934,36580,8333,Medium,2
464,827467,45603,6683,Medium,2
360,649922,20489,5425,Medium,2
328,460321,29050,8196,Medium,2
137,781260,38981,13455,Medium,2
131,976200,49010,12083,Medium,2
110,72928,3110,451,Medium,2
382,648037,7467,6502,Low,1
55,351306,20020,3076,Medium,2
33,55252,2219,426,Medium,2
466,220173,2227,650,Low,1
300,358735,13529,4060,Medium,2
301,223493,7839,1505,Medium,2
411,86669,3935,1174,Medium,2
409,858999,18783,6068,Low,1
350,970180,54030,8917,Medium,2
424,984231,71179,1963,High,0
186,681232,45449,13528,Medium,2
5,409679,33732,4360,High,0
571,683950,34663,998,Medium,2
375,452320,25654,5103,Medium,2
435,122637,10171,2150,High,0
313,53906,2614,845,Medium,2
141,917864,67136,13141,High,0
206,600380,29487,2191,Medium,2
440,284564,13544,3840,Medium,2
317,341215,26757,5309,High,0
121,783240,20156,9301,Low,1
579,173317,7014,3113,Medium,2
248,194860,5879,1220,Medium,2
541,310825,13154,1740,Medium,2
79,880177,27051,15422,Medium,2
390,545142,33878,7022,Medium,2
214,69937,5723,71,High,0
479,662667,53540,5108,High,0
422,945524,40473,16356,Medium,2
351,218911,21669,332,High,0
533,910278,57754,966,Medium,2
183,639168,29367,4054,Medium,2
186,611469,52096,11230,High,0
29,810548,61349,14693,High,0
184,322766,24993,3504,High,0
505,517547,14311,5957,Low,1
165,907428,47321,6631,Medium,2
181,991696,86837,5584,High,0
289,971672,53795,16022,Medium,2
67,112199,8023,338,High,0
160,675562,42502,6931,Medium,2
473,890961,76455,11630,High,0
53,788456,28077,2341,Medium,2
88,85115,5259,925,Medium,2
365,629375,13274,7535,Low,1
152,578721,41736,8742,High,0
346,739918,56142,4041,High,0
480,177271,2456,1165,Low,1
67,712806,50481,8426,High,0
364,650760,30795,12806,Medium,2
565,730941,15473,3751,Low,1
331,967666,46246,19094,Medium,2
145,393622,10817,5736,Low,1
219,350739,16625,5855,Medium,2
439,594155,26493,1606,Medium,2
322,104432,7984,700,High,0
36,667667,53199,1400,High,0
289,825958,53383,6656,Medium,2
309,530724,6390,10425,Low,1
433,374444,35119,1123,High,0
481,730626,52430,8537,High,0
290,279500,3655,311,Low,1
148,754905,63181,10977,High,0
428,180989,5072,859,Low,1
23,500020,31066,1731,Medium,2
22,295963,15389,2191,Medium,2
594,828549,39592,12966,Medium,2
375,45804,4125,138,High,0
179,816545,40306,4382,Medium,2
198,342235,5743,397,Low,1
506,856790,81564,16621,High,0
117,340592,31623,4172,High,0
118,226984,16251,3331,High,0
226,167948,8751,2246,Medium,2
268,272304,4998,1019,Low,1
59,471908,38303,5806,High,0
462,924259,15521,3232,Low,1
166,743570,12026,6412,Low,1
384,312167,18219,3686,Medium,2
91,78663,1920,913,Low,1
59,659490,7053,2151,Low,1
480,89879,4321,148,Medium,2
182,688749,15393,11134,Low,1
395,937343,22914,13865,Low,1
353,99804,1688,254,Low,1
12,261857,7452,895,Low,1
317,915689,68121,16444,High,0
447,110334,9136,1722,High,0
332,323931,16432,6454,Medium,2
58,36591,2034,213,Medium,2
243,751009,9717,7711,Low,1
233,858647,13943,4716,Low,1
583,904467,30011,11607,Medium,2
55,346022,20398,1104,Medium,2
268,922385,70617,3152,High,0
422,20548,1324,48,Medium,2
100,504493,22849,7152,Medium,2
92,313794,6479,3259,Low,1
82,573682,46049,7306,High,0
292,283690,12125,5023,Medium,2
124,338823,25833,5104,High,0
495,740849,41612,7240,Medium,2
456,901211,68924,17756,High,0
504,85715,7856,828,High,0
169,17201,1597,53,High,0
186,983782,57216,19538,Medium,2
473,290260,16264,416,Medium,2
11,674392,22869,7720,Medium,2
334,437969,41266,3010,High,0
155,614869,31489,6497,Medium,2
89,577190,12399,6704,Low,1
151,794081,38865,4416,Medium,2
385,210105,4503,2433,Low,1
552,680822,37600,10460,Medium,2
289,572230,34628,3469,Medium,2
86,46639,1884,386,Medium,2
518,558105,9180,3402,Low,1
527,972200,92276,16129,High,0
390,770669,61346,11386,High,0
475,416332,35596,7307,High,0
123,186372,8017,788,Medium,2
400,473584,37164,1135,High,0
536,453603,24351,1482,Medium,2
265,115142,3235,467,Low,1
260,128022,2713,1424,Low,1
230,92547,3799,1799,Medium,2
57,345646,7735,2691,Low,1
504,304851,30437,5856,High,0
510,158793,2290,274,Low,1
368,12923,642,240,Medium,2
284,30086,1525,133,Medium,2
597,646070,23941,11847,Medium,2
162,588713,36159,1217,Medium,2
63,510219,11989,9702,Low,1
132,390169,31428,1878,High,0
119,250576,10003,1691,Medium,2
213,57871,3658,597,Medium,2
530,55073,4097,453,High,0
525,670150,60322,9169,High,0
556,825639,70361,16117,High,0
241,582276,37701,7291,Medium,2
285,535344,24066,7873,Medium,2
363,86939,4806,232,Medium,2
205,973831,77113,12590,High,0
282,167705,14922,1613,High,0
239,516854,9996,9215,Low,1
498,973838,43469,8156,Medium,2
8,101231,8083,1408,High,0
446,329838,16112,1759,Medium,2
33,712361,28423,4222,Medium,2
113,535907,25197,4365,Medium,2
79,686575,44116,4653,Medium,2
150,983870,98369,5729,High,0
132,1932,105,3,Medium,2
46,958972,27584,16204,Low,1
360,481741,11877,1070,Low,1
45,638310,8816,11400,Low,1
38,105574,6365,357,Medium,2
21,594103,35058,1330,Medium,2
157,858367,24438,10040,Low,1
382,597754,43384,6304,High,0
592,37670,2889,389,High,0
346,481293,16036,5734,Medium,2
31,662075,27124,4273,Medium,2
291,989902,98141,13458,High,0
172,38411,1677,405,Medium,2
272,352489,27660,2594,High,0
459,627575,31846,10482,Medium,2
405,809966,65932,12009,High,0
480,86979,6889,737,High,0
562,540127,37861,9238,High,0
580,66302,5763,1225,High,0
134,98680,9328,1105,High,0
367,748879,46579,3807,Medium,2
296,79699,2500,1466,Medium,2
375,689109,31613,3169,Medium,2
33,755824,59141,1451,High,0
153,965049,66182,6969,Medium,2
300,641158,16671,9497,Low,1
15,301714,4408,5594,Low,1
516,337209,24099,4420,High,0
117,387576,12633,7396,Medium,2
191,704081,38703,1939,Medium,2
231,391925,30259,844,High,0
314,950530,57640,11862,Medium,2
102,785439,13743,15203,Low,1
59,638688,17054,6739,Low,1
410,300241,8929,594,Low,1
73,191112,6346,994,Medium,2
316,696184,42388,3934,Medium,2
293,884337,48954,6561,Medium,2
552,162876,4606,297,Low,1
152,384446,6181,6994,Low,1
471,421707,10723,4552,Low,1
248,980895,96710,13485,High,0
495,766330,39978,1744,Medium,2
511,2626,231,5,High,0
369,942290,81402,11442,High,0
486,859871,48184,15356,Medium,2
205,268818,19785,2968,High,0
158,270977,7410,4790,Low,1
454,312534,22488,5128,High,0
505,335037,11563,817,Medium,2
77,36151,3068,174,High,0
300,16009,280,216,Low,1
21,482998,38438,4552,High,0
221,77438,1470,505,Low,1
65,859964,76800,7700,High,0
46,520651,19461,4924,Medium,2
29,290377,20005,5314,Medium,2
43,707031,38091,2096,Medium,2
135,603450,25928,3810,Medium,2
502,182080,12397,2041,Medium,2
233,404594,38548,5772,High,0
112,373790,5126,4852,Low,1
176,575846,53379,10878,High,0
439,981869,63642,15824,Medium,2
482,974386,80541,11287,High,0
106,841947,37507,4276,Medium,2
528,746547,39168,7141,Medium,2
279,840692,74146,11916,High,0
48,316643,14988,5358,Medium,2
21,811830,47183,15615,Medium,2
334,232046,2742,2901,Low,1
573,677651,16449,7461,Low,1
501,450280,30507,601,Medium,2
16,164264,12242,389,High,0
322,89507,5588,354,Medium,2
596,206429,4726,421,Low,1
220,497265,24906,4284,Medium,2
343,586901,24625,4343,Medium,2
85,837629,45742,10981,Medium,2
489,947883,83726,10595,High,0
378,669864,53473,8255,High,0
204,463338,8135,4618,Low,1
541,559586,50434,3512,High,0
470,225395,11824,4305,Medium,2
93,836529,64368,2209,High,0
272,996296,22519,18769,Low,1
575,918171,64606,6347,High,0
493,978636,30601,10511,Medium,2
542,788711,39005,2419,Medium,2
51,2119,24,4,Low,1
292,605843,14325,5550,Low,1
20,740699,13545,11178,Low,1
405,149876,4732,916,Medium,2
90,149202,2835,1743,Low,1
254,389127,28122,2449,High,0
395,855977,10796,7176,Low,1
339,860083,56418,15672,Medium,2
523,3520,79,60,Low,1
141,846407,80463,9144,High,0
502,178825,16805,987,High,0
481,541128,16393,2527,Medium,2
598,327507,21385,6264,Medium,2
227,630177,7890,3057,Low,1
376,982163,92186,16063,High,0
406,543853,31037,4356,Medium,2
447,444748,6177,8773,Low,1
494,528519,21576,4225,Medium,2
277,535040,9050,4108,Low,1
530,458289,20790,6008,Medium,2
163,742503,52193,14307,High,0
156,964751,50446,18858,Medium,2
192,309915,13802,4474,Medium,2
102,245389,5085,3763,Low,1
135,89442,2866,1046,Medium,2
175,281415,5350,4322,Low,1
187,217301,17965,3767,High,0
368,259920,5762,2660,Low,1
43,186864,11881,2387,Medium,2
531,58641,2395,657,Medium,2
501,9570,290,111,Medium,2
520,716804,48421,12838,Medium,2
353,568696,29077,4411,Medium,2
401,968243,44551,4798,Medium,2
165,938930,59487,9078,Medium,2
20,135769,7360,672,Medium,2
497,627228,23404,6566,Medium,2
430,161960,9768,2942,Medium,2
112,982624,69034,12510,High,0
454,49577,614,855,Low,1
315,632649,32852,2630,Medium,2
174,626854,9522,11356,Low,1
550,295315,7907,3671,Low,1
418,463919,28041,743,Medium,2
255,455239,40041,5931,High,0
145,70660,6320,1347,High,0
278,990855,16145,2481,Low,1
420,779780,37210,9409,Medium,2
43,785666,49081,14451,Medium,2
33,450808,10475,533,Low,1
481,425086,33534,5520,High,0
322,339006,26097,3397,High,0
249,166571,15208,1264,High,0
276,514395,5536,6647,Low,1
444,996552,29399,1994,Low,1
243,244513,20648,3743,High,0
381,188611,13269,204,High,0
270,962019,87057,6572,High,0
363,930173,14088,9836,Low,1
344,526757,33568,4300,Medium,2
393,372207,22784,2546,Medium,2
581,228729,3021,3839,Low,1
7,787060,44246,14766,Medium,2
433,108906,7063,1916,Medium,2
146,161486,4395,1764,Low,1
380,627367,21706,11166,Medium,2
328,935651,63279,17306,Medium,2
150,806280,42045,7075,Medium,2
297,35209,3070,224,High,0
436,538307,21970,1543,Medium,2
589,309742,10531,3129,Medium,2
403,318052,31371,6036,High,0
348,736252,67736,8582,High,0
144,594829,7500,8139,Low,1
191,376087,29848,1182,High,0
65,506875,10102,1889,Low,1
384,336664,4199,3307,Low,1
444,422222,14622,8053,Medium,2
323,369691,12658,2903,Medium,2
306,464802,38921,8214,High,0
348,66996,4955,220,High,0
15,103531,10181,1317,High,0
66,415262,30744,5154,High,0
230,571408,27223,9906,Medium,2
157,205438,14977,218,High,0
568,517015,51676,2382,High,0
575,808693,59772,4184,High,0
588,27838,2186,530,High,0
579,659385,62280,2584,High,0
314,401779,8127,683,Low,1
247,57253,4204,638,High,0
497,738408,63925,8153,High,0
370,61109,5859,1041,High,0
334,874470,25348,16639,Low,1
111,886078,49047,9952,Medium,2
230,484569,34525,9046,High,0
222,697012,22494,10300,Medium,2
510,318515,20398,1919,Medium,2
263,796329,26423,14843,Medium,2
521,348374,13938,4766,Medium,2
58,72042,3583,638,Medium,2
51,118165,6809,1645,Medium,2
525,276209,13932,2382,Medium,2
103,275977,15009,874,Medium,2
24,446539,16465,6546,Medium,2
577,389426,9465,6486,Low,1
494,519890,7414,7718,Low,1
423,682386,18859,3652,Low,1
66,684243,42679,13121,Medium,2
149,607748,49075,899,High,0
220,167566,4228,1226,Low,1
7,370622,7327,2202,Low,1
164,720256,55773,1378,High,0
124,290531,10884,2530,Medium,2
93,82204,7861,1055,High,0
333,685896,50954,12187,High,0
584,349160,13759,6914,Medium,2
361,745792,26892,12196,Medium,2
271,466883,26674,4624,Medium,2
327,480799,8232,7091,Low,1
545,789720,16261,13448,Low,1
199,615593,15899,6057,Low,1
336,232421,18529,3699,High,0
174,883881,49715,8989,Medium,2
525,137937,1510,1150,Low,1
467,444942,31420,4892,High,0
44,744167,35818,10300,Medium,2
541,141979,7947,2102,Medium,2
265,10304,301,80,Low,1
399,748062,44629,8868,Medium,2
230,713404,70001,13046,High,0
128,828652,13763,16200,Low,1
42,103003,3662,547,Medium,2
332,415974,13257,1940,Medium,2
255,823613,26659,11412,Medium,2
180,781075,34432,6935,Medium,2
458,559374,46780,816,High,0
41,865854,79794,6572,High,0
320,881351,24853,14390,Low,1
597,916547,53952,14803,Medium,2
118,574692,38688,5976,Medium,2
44,852124,48540,8503,Medium,2
305,320792,15740,3852,Medium,2
228,360691,9838,1864,Low,1
322,564374,30442,6205,Medium,2
353,336339,15508,406,Medium,2
119,91694,7482,920,High,0
327,350525,27594,2588,High,0
572,590539,13027,8162,Low,1
44,860130,15453,11292,Low,1
44,814746,74739,6710,High,0
293,825277,48027,939,Medium,2
266,503039,43866,2914,High,0
220,173720,2646,2264,Low,1
151,141853,8140,336,Medium,2
340,138156,8088,420,Medium,2
172,158751,13884,2110,High,0
96,877342,16480,13475,Low,1
357,234447,7417,1666,Medium,2
575,710393,33096,7319,Medium,2
575,420715,36991,7980,High,0
367,686941,64915,13028,High,0
561,1044,103,7,High,0
349,618381,59567,10135,High,0
174,271358,2858,3333,Low,1
360,826378,11812,16142,Low,1
195,739126,17210,7446,Low,1
426,209020,8652,3285,Medium,2
11,256905,21757,4006,High,0
137,294840,26635,3081,High,0
561,628475,16852,10129,Low,1
35,992891,65302,5917,Medium,2
539,793439,73442,2636,High,0
430,255135,13199,2316,Medium,2
398,159286,3077,3015,Low,1
367,811541,41553,8532,Medium,2
441,347090,15210,4536,Medium,2
555,836773,51870,10760,Medium,2
86,691185,34199,2432,Medium,2
360,805528,9312,6779,Low,1
262,399363,39720,5763,High,0
593,291011,17145,5665,Medium,2
528,278591,14661,1167,Medium,2
299,102163,9799,898,High,0
228,548490,13178,1539,Low,1
529,528651,14290,2963,Low,1
50,370829,30675,3025,High,0
117,67538,2260,761,Medium,2
237,96459,7902,519,High,0
21,423856,14596,2256,Medium,2
364,654639,8501,10329,Low,1
227,494187,27937,9532,Medium,2
452,469042,12993,3353,Low,1
369,457085,35746,6432,High,0
330,696303,47145,4110,Medium,2
471,27790,2587,517,High,0
418,527382,42437,7270,High,0
459,103633,2722,1684,Low,1
590,67646,5547,131,High,0
237,400693,27149,4957,Medium,2
228,340816,23927,3757,High,0
416,550855,46769,3617,High,0
576,770978,47526,4615,Medium,2
339,655508,34047,7879,Medium,2
226,168150,11316,2425,Medium,2
41,509182,18746,830,Medium,2
282,513772,13580,6052,Low,1
200,834138,54630,3535,Medium,2
488,999178,31020,3663,Medium,2
246,884644,15209,11358,Low,1
328,597802,6007,4128,Low,1
196,879677,56957,8248,Medium,2
21,704682,30014,5524,Medium,2
528,572503,44488,7624,High,0
405,876138,38344,8702,Medium,2
26,565035,30365,10908,Medium,2
478,54707,2551,420,Medium,2
124,450726,30898,6790,Medium,2
214,22096,929,130,Medium,2
310,972525,94081,10373,High,0
274,83797,7898,963,High,0
289,308266,26610,2235,High,0
231,826680,76738,8236,High,0
385,592152,29857,3734,Medium,2
464,878433,51193,978,Medium,2
11,352968,27103,1799,High,0
33,911298,66208,13032,High,0
37,239290,21574,3744,High,0
83,8988,669,56,High,0
463,744126,74270,6513,High,0
574,956763,39577,1636,Medium,2
542,435513,37005,2397,High,0
486,221532,16124,3501,High,0
434,361185,26086,4519,High,0
289,942078,37047,4625,Medium,2
520,279577,22563,1647,High,0
103,501716,45673,8287,High,0
401,560743,16636,2788,Low,1
493,230587,15286,1694,Medium,2
43,654074,29624,8910,Medium,2
275,467219,46282,5448,High,0
161,983862,52238,9599,Medium,2
79,686605,20974,12424,Medium,2
134,773990,34339,4005,Medium,2
88,249534,17179,3764,Medium,2
26,889702,14989,3578,Low,1
463,337919,21736,4291,Medium,2
543,181026,16982,3175,High,0
386,592052,51231,5742,High,0
444,500738,8057,7391,Low,1
25,610541,60690,10127,High,0
307,618004,45043,2215,High,0
88,821817,20221,11842,Low,1
457,256449,2851,4738,Low,1
391,410849,10441,4910,Low,1
511,950228,81183,4310,High,0
261,571384,6826,1949,Low,1
574,309191,9579,1835,Medium,2
531,421272,32925,1249,High,0
166,837562,52556,9007,Medium,2
167,451913,36354,1050,High,0
528,828975,63958,4347,High,0
275,652732,9499,6108,Low,1
496,229785,20755,2298,High,0
212,327708,9973,3848,Medium,2
543,652407,39017,9399,Medium,2
588,135124,9186,256,Medium,2
64,974484,24534,2467,Low,1
434,183373,17945,395,High,0
313,644842,34778,5829,Medium,2
524,124544,1891,223,Low,1
595,374419,35327,5682,High,0
31,304704,19124,1595,Medium,2
566,153968,11228,2901,High,0
203,162918,9329,1668,Medium,2
391,480101,40869,4551,High,0
353,115,1,1,Low,1
540,836289,28562,12167,Medium,2
382,157129,8212,1970,Medium,2
562,605929,10236,11371,Low,1
531,545680,40124,4923,High,0
157,384938,17487,6298,Medium,2
210,163048,5631,1340,Medium,2
459,716187,7379,12124,Low,1
277,47146,3525,279,High,0
240,539205,45855,3502,High,0
525,9859,449,136,Medium,2
505,179604,10916,905,Medium,2
121,268656,8191,1438,Medium,2
390,451073,29769,3067,Medium,2
348,282748,3136,3930,Low,1
588,370744,20012,6635,Medium,2
399,270751,18405,3740,Medium,2
68,21150,1959,353,High,0
76,398136,17645,4509,Medium,2
278,925439,72986,2137,High,0
324,486483,31033,1415,Medium,2
342,100253,9366,1156,High,0
370,800119,36688,5783,Medium,2
499,231429,8960,1201,Medium,2
170,582120,52299,5739,High,0
548,576309,8317,7874,Low,1
15,438815,9774,3648,Low,1
305,642122,11183,10433,Low,1
106,916636,78720,13778,High,0
429,138012,1511,2065,Low,1
396,496686,43484,9793,High,0
218,982681,49737,6494,Medium,2
92,555828,5759,7364,Low,1
557,559571,25823,9654,Medium,2
405,882704,23667,10602,Low,1
592,657849,43547,10525,Medium,2
50,972680,69198,8632,High,0
467,638903,34422,7806,Medium,2
596,385427,5259,793,Low,1
314,328543,22686,6482,Medium,2
90,744921,63901,12067,High,0
96,639891,47882,11202,High,0
246,39123,3313,555,High,0
6,181201,5081,821,Low,1
229,302185,27196,480,High,0
593,447266,17442,7795,Medium,2
120,908209,10177,7747,Low,1
107,742419,63777,4464,High,0
198,76154,7216,888,High,0
170,327607,22604,2947,Medium,2
94,501872,15472,6715,Medium,2
126,586130,19141,5973,Medium,2
147,491212,25539,6998,Medium,2
110,569603,51722,9805,High,0
432,834389,19577,3934,Low,1
309,842008,71012,6112,High,0
321,159345,5771,1481,Medium,2
13,402711,33333,7763,High,0
77,846300,78557,6720,High,0
363,241543,11708,1990,Medium,2
227,478059,20487,6413,Medium,2
420,103691,8523,929,High,0
557,249145,14364,4752,Medium,2
374,570617,40856,10268,High,0
268,944243,62371,10155,Medium,2
322,898238,21342,11902,Low,1
88,62683,5392,131,High,0
322,256031,7071,3640,Low,1
115,160096,15033,2311,High,0
255,650399,21171,5089,Medium,2
387,466285,35460,2412,High,0
11,292348,10413,5375,Medium,2
463,765048,29531,6967,Medium,2
88,824126,31234,11060,Medium,2
212,265908,20557,434,High,0
394,797060,47913,7067,Medium,2
318,683650,61163,11299,High,0
26,721493,27173,6034,Medium,2
414,454477,32849,5662,High,0
519,728637,56662,3633,High,0
131,652792,15427,5818,Low,1
18,987783,45490,18397,Medium,2
16,201764,10785,2373,Medium,2
91,295143,12399,5352,Medium,2
528,857511,33434,15553,Medium,2
541,541629,38876,10257,High,0
305,832743,24505,14999,Low,1
247,587860,43410,624,High,0
126,205420,19341,3850,High,0
151,991361,60341,3580,Medium,2
571,31446,2044,55,Medium,2
360,605584,9812,1242,Low,1
313,366695,32196,2797,High,0
292,732584,26146,9373,Medium,2
311,889440,58128,7688,Medium,2
598,435536,42734,647,High,0
553,149114,9482,1499,Medium,2
356,835699,62864,7855,High,0
316,822905,41210,12656,Medium,2
63,853675,13174,5388,Low,1
39,645011,52751,3310,High,0
449,896545,11789,5256,Low,1
97,2116,154,14,High,0
211,855642,10321,10596,Low,1
357,523295,45844,5211,High,0
336,963913,23314,7133,Low,1
163,531662,29924,4312,Medium,2
28,15848,1010,127,Medium,2
408,413491,21162,8053,Medium,2
520,498026,20254,2702,Medium,2
368,536214,27938,8870,Medium,2
386,869540,33066,12570,Medium,2
536,653676,32311,722,Medium,2
156,427445,18081,8493,Medium,2
566,201181,12263,3092,Medium,2
424,775442,24359,10830,Medium,2
254,416806,41255,3626,High,0
121,892155,49138,10303,Medium,2
516,172607,4742,1003,Low,1
582,730477,38668,1222,Medium,2
339,926124,81477,15637,High,0
422,520240,6223,9381,Low,1
299,223123,15877,911,High,0
375,345350,20485,5509,Medium,2
190,717337,18120,10818,Low,1
250,937402,78341,4114,High,0
272,316882,13689,2856,Medium,2
241,69172,2520,624,Medium,2
534,67409,5698,1040,High,0
556,161066,10866,2724,Medium,2
