duration,views,likes,comments
256,781637,23627,8711
219,641304,12572,12754
73,685405,67656,7621
349,618381,59567,10135
213,360632,26831,3167
424,897265,64499,5943
502,97169,4879,536
84,376784,24297,3912
366,398316,31754,4241
211,23566,2301,253
220,665375,38879,10455
475,802598,72940,910
148,793004,59040,6609
315,632649,32852,2630
154,730882,12432,4804
542,711963,36263,9122
332,626465,34963,11766
126,894900,12799,1251
114,127978,11277,815
242,378988,8775,7191
482,693132,66474,4645
463,929800,23271,7738
248,933893,44380,7844
536,72932,837,1229
235,982204,87350,18753
334,410091,13828,5062
363,241543,11708,1990
442,247245,21955,2475
349,560514,45583,4066
153,966203,52714,7138
299,876380,12632,15486
103,396381,16474,6979
439,446121,30726,620
191,146031,4737,1678
419,38834,960,503
523,955173,92745,15245
506,865576,64888,12921
579,403622,39351,1191
198,883690,33763,2829
399,282735,3500,1763
156,873861,26983,1720
150,197341,13018,2462
99,300202,24685,2561
424,621011,55950,3254
465,942264,40307,17247
289,308266,26610,2235
327,637072,22262,9413
521,63628,2516,1196
590,595830,42971,5864
416,784241,64983,11177
78,359938,29590,5866
247,260025,6943,2653
476,531234,44407,9379
480,418261,13075,4983
485,858540,79817,3470
215,969875,49713,4088
427,414825,9531,6551
333,927020,87511,2522
177,280299,16002,2991
572,645144,61029,7619
179,168477,11528,2429
573,695685,64900,3004
253,650940,51620,12019
192,465239,31688,4713
358,261146,19661,1977
453,987136,93552,7640
544,415760,8803,2290
196,430854,32351,3800
302,983376,64383,10992
266,898220,48915,14642
21,531001,7480,5533
97,160453,7357,1393
425,105796,6593,1842
574,101146,5114,633
320,854507,79203,16319
306,464802,38921,8214
200,4469,372,22
393,644134,56158,8187
229,902432,87983,7707
521,100453,8474,213
426,994827,25425,19622
416,907801,72377,3722
357,514093,9182,7570
145,975995,70877,14002
18,739882,30752,7158
224,564872,41749,7203
342,521391,51402,7180
119,183943,7257,969
363,930173,14088,9836
386,945878,10953,1122
400,952673,52942,19034
253,369941,16902,3845
536,115164,1276,2301
166,250239,19311,1865
103,945175,29480,17788
123,684663,52831,776
128,802233,48654,13119
321,668539,66470,10961
440,449281,44636,3285
148,717184,51928,2691
428,910690,28518,10017
83,373639,33397,583
232,713309,13182,12666
142,553195,21111,4827
478,678000,21129,3773
460,679620,42283,13453
31,304704,19124,1595
502,182080,12397,2041
208,419714,33590,3140
466,262281,14788,4187
120,508066,48982,3426
470,934914,87730,13843
12,261857,7452,895
86,175310,3033,1688
236,325163,5657,4302
591,734580,42871,7045
17,201557,11583,2159
534,940163,71502,11453
321,521019,35202,4248
5,241307,2764,1949
379,973958,40319,3022
587,420798,37144,5451
233,146021,13131,1591
554,54908,2813,637
236,638768,57200,5731
170,412739,33491,5635
205,624242,59922,4287
13,702188,31181,8576
77,43915,4322,135
598,911245,23774,15792
464,239385,21684,418
11,352968,27103,1799
472,94549,7556,1531
233,445270,44523,6030
152,451916,19104,7837
176,687105,15464,5173
155,289106,24399,2026
158,891741,72956,5160
545,822296,11968,9554
169,401492,5393,6547
65,153727,9972,1439
187,510341,41481,9347
572,146639,8366,2680
225,87993,7009,630
64,545127,51527,857
133,829968,18635,15592
385,46970,4449,677
208,618097,25899,7385
533,969733,69485,12758
33,534122,8436,6288
514,651436,48515,1747
552,680822,37600,10460
495,779924,51097,1584
143,911948,13678,3104
117,340592,31623,4172
507,482333,22797,1579
238,748108,12331,8852
364,654639,8501,10329
321,330700,3758,1017
187,908673,44997,16651
497,273691,26774,3014
234,666305,35053,5124
585,43894,2166,60
35,992891,65302,5917
515,660419,9963,1758
165,42610,1771,195
71,972136,31315,5286
557,32500,2202,389
466,345359,10047,4955
92,33650,1716,659
163,500328,45870,8259
505,416015,40254,4179
314,636464,37041,11511
171,992623,78608,8109
287,365971,17045,5023
103,710927,23311,14134
443,556329,39809,3920
174,226810,14791,3135
495,566236,36582,5517
100,210044,3577,612
456,901211,68924,17756
147,738523,43235,3437
140,896636,10647,10547
127,756801,28462,4885
266,105097,1986,1406
592,284431,7118,398
571,916692,61227,15895
148,821671,9813,2228
288,246230,23492,3330
220,341868,8520,653
320,962214,65616,12948
593,726372,69553,9277
348,890012,67636,11299
273,457283,6497,6239
264,952368,89080,4808
460,482857,41686,6626
521,207647,11627,1793
477,11271,858,172
62,104373,1899,1434
528,278591,14661,1167
461,112720,11070,1199
418,179338,16354,742
293,884337,48954,6561
79,448736,31420,7448
231,391925,30259,844
127,48170,2974,444
589,451190,16241,8189
322,737767,27397,11691
282,411596,31980,5589
565,533339,23566,3092
51,409455,14127,4719
473,486010,7218,1582
61,677610,52639,1746
522,376706,16026,6127
11,567483,39956,3643
461,406621,6644,5514
486,871610,41817,877
113,635281,32117,9489
491,778855,74224,10361
68,886457,45058,12807
91,173973,9430,2511
253,775942,68027,9325
580,727102,46436,5241
531,564593,28457,2483
60,525296,30590,6910
107,742419,63777,4464
101,708637,23111,9863
312,639511,60173,9491
511,898296,35822,14404
372,966479,37551,15960
33,55252,2219,426
279,335600,12218,1211
357,493185,49173,3752
551,653402,51921,3288
59,965801,17438,3869
426,694695,22915,1481
591,146091,11615,2115
322,104432,7984,700
380,834333,56100,4359
478,695236,51859,13231
468,865175,24610,7597
29,290377,20005,5314
498,674175,30412,11145
585,666242,48389,3183
418,3757,75,73
452,469042,12993,3353
567,604165,11328,3298
397,582940,14474,2179
489,295287,17137,4414
257,699660,32967,7029
378,469696,24138,2984
154,39826,3101,760
490,594606,52674,1211
300,139561,12227,1658
349,270545,26326,790
148,401199,12275,1917
180,966277,13828,6710
566,727788,57348,7939
563,972515,62387,7579
279,128733,10843,2124
237,361495,25955,406
73,181632,8591,1684
142,673047,40161,5752
27,511026,42878,955
43,883701,36080,973
287,51886,1990,129
105,172706,4137,3146
501,9570,290,111
6,870756,49741,10418
205,288484,13760,1148
329,193074,6340,2691
390,644676,11114,8072
388,933771,78470,1978
388,949749,55047,10766
205,272301,4517,1393
245,250496,21736,4183
276,401802,17894,5165
108,317682,19612,1393
242,118484,3302,1980
186,645126,42950,4087
63,853675,13174,5388
460,239791,10857,4557
501,192236,14822,2725
436,617818,45436,7029
588,6754,180,111
191,157742,14648,2964
133,975591,86632,9119
173,509842,22832,4791
57,764842,51953,8935
498,87210,975,1289
47,159064,9805,1416
108,768203,30909,2917
156,210794,13916,3543
30,928835,24047,14227
119,923718,45145,6927
212,543128,20842,6433
503,78772,7283,723
215,44964,2681,109
562,780744,53643,12929
518,868429,60231,4626
246,495439,17144,6333
488,625429,53376,6240
478,958315,33873,10794
241,605118,47881,6427
67,251542,13939,5016
588,806516,33959,12902
237,671467,32696,917
323,156370,4237,1768
216,139218,6773,1443
33,999867,86653,6748
218,727829,56960,9524
393,508134,48178,5664
46,520651,19461,4924
315,381867,11468,3275
431,407196,27659,2420
78,40603,2547,375
18,472498,41332,7921
507,605831,47837,10986
441,958354,57284,13657
31,642569,32558,7758
255,510066,31815,5093
589,302362,25318,3837
315,182715,2879,1723
541,537032,49608,7370
344,126398,1413,2097
344,652719,8582,3259
67,914923,46302,12953
489,945236,52010,6069
281,157823,11223,1876
189,74336,1399,109
56,327635,23805,1702
375,874124,75396,7881
351,576231,7081,6400
541,541629,38876,10257
551,831966,26341,6633
22,217037,17977,1594
597,332718,4991,6509
328,935651,63279,17306
150,802405,26087,12486
183,751664,68748,14257
275,206223,8517,1105
77,54704,4449,779
405,149876,4732,916
514,204570,16494,1093
340,215338,5547,3040
435,904562,51172,9644
282,429487,21972,705
93,940883,80865,8916
21,239239,21564,360
54,153993,2880,1696
493,972647,20354,3582
281,386477,24666,1665
506,443981,17283,6514
390,85433,6528,876
371,147449,10787,2101
377,394936,37332,7172
272,209920,12381,2451
517,924544,82990,7493
330,394179,26036,2610
414,76226,6064,239
184,37848,1168,578
464,985586,37678,9184
440,882065,37097,1256
415,289559,16983,1351
288,80899,1408,283
76,888518,27668,2796
274,169002,14305,3253
577,177687,9506,348
47,521917,45188,5826
250,314141,8677,4140
268,813942,65255,3472
573,980482,43459,13827
468,316196,4031,4451
53,326069,31941,2186
487,86220,6803,1543
212,968403,78125,4060
386,166904,4786,2935
521,944606,38321,12022
143,349401,33222,1524
5,254266,18183,2269
367,302395,17844,356
445,168928,3843,2706
443,104670,8761,1088
343,74358,2300,486
232,290946,18183,3946
233,52932,2484,304
419,484200,17655,6721
96,149585,10654,1248
213,504800,27660,4480
227,767022,55008,10150
528,572503,44488,7624
276,998612,64583,2316
599,126791,6550,182
255,455239,40041,5931
224,626649,45144,7860
285,942650,69505,18845
406,123419,4396,2053
254,779475,51146,9464
62,807077,12473,13057
124,759377,48512,14806
33,998473,43635,13693
193,97656,8322,466
49,604770,46917,5943
468,288783,26641,3536
594,573492,54585,8575
17,604533,35483,4665
180,395258,24872,991
216,165044,15328,2119
37,10460,122,163
61,148288,4631,1994
101,774526,38063,2916
329,898536,15787,15827
515,386857,22461,1127
385,465460,28463,4233
318,384633,33673,2395
44,155283,4260,2657
26,551746,34168,7401
399,944439,76691,6550
367,686941,64915,13028
496,59421,2719,478
461,296853,28590,3859
133,645658,35850,6868
139,822557,42884,15741
419,394139,38977,3179
93,363684,16616,2543
184,319277,31097,728
300,386603,35691,960
73,175825,3954,3502
110,657086,26214,12994
97,104739,8561,1888
202,69870,2959,71
308,151621,4147,965
103,57660,3296,1004
335,928512,82987,15451
408,390025,10420,7480
258,11855,617,36
452,229451,16573,2012
527,470647,33251,8709
434,292528,18736,3753
499,691449,25080,8031
210,111219,5605,977
474,505476,15594,3614
263,363704,18407,5145
64,616423,35033,2880
149,400762,12315,2709
535,16267,1401,192
376,196699,8074,1164
412,677155,22038,10339
557,422970,9518,3603
377,650194,35136,5954
258,340291,23616,4948
167,379070,35403,5021
77,52848,4700,466
338,442862,30826,1701
528,687412,59004,6910
257,739245,19710,12999
335,821781,39941,2787
146,553058,22989,2808
136,130622,7017,1279
11,256905,21757,4006
48,252161,23085,466
298,7276,587,127
465,862480,78658,15491
374,681775,53652,7501
436,70346,6761,373
199,450579,5840,6034
378,840742,18913,9571
542,209029,19691,2194
30,559934,45733,7022
568,871712,70457,14300
347,391831,14228,6372
238,389960,22684,6576
281,363409,11865,1068
131,639684,14517,11324
51,413721,36787,5735
319,146204,8800,2679
509,265337,23158,2946
152,471169,20703,4206
580,795105,52739,5018
499,231429,8960,1201
387,57888,4685,808
137,911864,52684,10927
30,375333,24787,2921
46,439745,33322,3830
530,984762,15682,13008
526,733449,72292,12560
223,725411,7779,5219
274,976186,24271,5519
430,931846,81567,8704
242,156505,2993,626
590,323699,31560,1614
450,533709,32875,3680
478,54707,2551,420
330,472294,16096,2402
298,273585,17708,3034
343,68463,5814,912
419,136874,3227,712
340,153031,15228,829
515,254909,14984,4932
12,627046,7507,2913
485,773629,26671,11367
576,942113,32636,8732
486,25323,795,475
52,807956,78278,4723
529,715,43,3
124,220113,7003,3379
566,860376,68052,13739
69,66226,5334,1224
373,193808,14488,1913
130,123352,4607,542
144,546540,53514,9248
204,295945,25620,2211
497,671079,14700,3168
195,392713,22172,2837
50,64567,5908,207
386,850077,15536,14344
87,232375,22547,660
446,760025,19938,12614
63,826144,77893,3504
285,287844,22126,5123
222,557758,38577,10667
66,57059,2840,738
383,977082,50405,8274
531,481412,5656,4571
231,545161,54268,8910
195,638372,30431,3791
404,92629,1463,1610
557,568492,5736,4468
534,882499,80037,9606
421,878706,62384,12724
355,578768,11497,1717
500,904418,36019,17644
261,571384,6826,1949
302,778939,9319,9866
524,742980,38774,9304
454,191759,15396,2803
571,31446,2044,55
481,730626,52430,8537
367,278596,20831,5102
292,225783,16393,1063
255,629543,25328,7687
417,990704,38289,13910
572,696580,27608,8827
41,243703,9380,3361
467,786460,70570,11718
183,196061,7068,767
313,688974,50324,1261
461,267624,13632,2603
191,809163,32253,12759
544,733542,12134,9714
498,26115,1955,266
520,877042,35755,10368
167,86488,7262,360
43,117813,9264,1062
313,53906,2614,845
231,826680,76738,8236
567,822713,46096,3464
450,192368,18374,3632
208,865846,81289,12389
230,484569,34525,9046
524,31226,1778,535
545,784502,70276,9795
583,491129,7772,3133
293,519946,45416,3472
329,984003,79350,2938
84,62015,2620,191
129,803200,54203,6440
5,794017,52108,15779
585,845483,47605,15622
438,3699,186,63
573,670634,44971,3928
583,842595,32268,7613
513,993187,61489,5260
452,325441,32003,4569
584,102171,1833,278
151,991361,60341,3580
158,371698,6786,6127
184,678831,41208,9547
370,180797,9408,3268
77,677023,45053,13095
239,323770,28475,3447
314,401779,8127,683
543,930064,43090,3058
228,864514,30879,15742
522,146406,5759,736
586,711282,39654,9648
386,25722,2514,414
310,751063,28667,4156
104,283991,14397,5298
502,746036,17228,1087
535,495755,13760,3006
71,200377,5216,2639
32,301735,14149,2291
44,801392,32054,9371
108,295207,4981,465
186,302051,22976,3217
132,1932,105,3
38,158597,10614,320
22,820147,9958,9310
270,709480,54783,9401
99,48345,2554,818
112,210344,9611,2923
383,95320,6181,435
512,144073,4962,1760
487,424122,31927,1364
232,337663,23484,5470
120,364336,14125,605
537,558635,52809,4569
153,635092,32428,9729
14,500304,34781,9523
532,450381,16445,1312
136,999082,97303,7817
222,253830,17288,3851
177,400723,26204,5038
100,637916,29861,1341
431,546665,45780,5667
231,759874,40986,12101
230,92547,3799,1799
446,120524,4339,202
198,568143,15833,6348
117,880607,87438,8867
562,419236,10265,6711
181,248043,20481,2139
51,923833,90672,3116
376,952157,21400,17440
214,582778,48440,3941
241,53620,617,393
151,980029,46065,18720
512,968115,37508,18193
211,389397,21758,917
228,548490,13178,1539
580,473367,26664,9035
452,599887,27276,9166
196,883826,77274,4846
575,673060,20383,13004
277,354023,16672,5518
308,413042,16172,1563
215,505510,44435,3342
387,466285,35460,2412
201,999629,33444,11531
395,256860,4425,4118
311,77432,5785,193
432,834389,19577,3934
432,726395,40270,6995
361,127292,12131,1385
423,523015,49687,2385
162,201207,13839,1518
477,980691,66240,11885
141,539557,26242,9664
533,104763,3726,183
401,848215,63655,13300
83,250595,11546,2123
305,242826,13719,2399
144,594829,7500,8139
247,587860,43410,624
125,656328,17558,10767
165,953757,41369,13693
212,843499,39669,3289
598,591102,9539,2667
30,156697,8886,2174
374,417976,39790,4422
292,690180,32067,13774
546,975388,45292,8864
411,37503,1630,560
475,416332,35596,7307
459,895090,50872,17188
160,979852,22435,9948
357,146726,10102,860
196,882851,40153,1539
569,660181,21097,3991
105,394979,25613,7491
355,567355,36083,2248
520,921482,42309,7429
375,659536,24681,2984
561,619285,54145,12361
598,194262,14635,1175
453,974630,20262,10891
180,771493,32717,15357
540,454418,12747,1898
387,692250,8198,8741
539,906474,46561,15198
335,359063,33991,1482
19,27524,1099,173
363,271361,18253,2619
471,113632,7881,1385
529,128614,11264,1816
5,703296,27237,4877
492,457082,44219,7050
36,139748,7210,2759
421,179580,9883,3494
86,728265,10279,4836
426,674208,30665,7747
156,934173,57082,11855
90,176896,6131,3014
210,83010,7440,585
296,991008,74680,8635
390,630267,25298,1389
410,246609,16690,3056
128,7353,304,51
135,999588,63871,16486
219,555837,23810,9767
554,538053,16938,7007
156,332287,29807,1263
442,381435,25898,1565
109,180146,3891,1979
336,711183,59029,8488
389,230199,2886,2505
76,345664,17208,6397
588,933808,90393,14354
446,381250,10828,2267
122,452632,44548,7805
70,94530,3730,1064
532,530796,40038,3513
333,841272,34416,997
261,203295,6337,1355
418,832648,82819,3186
528,870046,33939,13598
324,286559,27261,4029
564,956402,77595,2905
98,873011,36561,12622
47,714400,10664,1129
260,548296,14133,691
48,212910,15399,2688
468,311246,21055,2449
271,478903,33603,8488
95,312599,30394,5914
377,922434,84435,2356
487,119333,1787,1059
445,38333,3824,696
229,240410,4414,3586
116,630057,21167,6783
578,466825,19171,7160
548,750739,49201,3938
430,882564,65750,6516
394,727238,15526,8561
236,314871,29200,634
457,40013,2502,536
203,854570,85212,10907
208,750462,20770,13077
311,557537,14747,6112
52,539619,34404,3785
534,954750,90503,11626
288,473126,25115,885
98,975655,69653,15076
357,700627,28876,1163
29,656054,56914,12643
23,76037,1281,1517
499,693678,13110,4230
449,692742,48782,6651
584,675631,14926,7744
379,545489,48186,8729
66,670294,25741,12307
446,947725,32234,13087
259,45213,1404,84
244,118933,4124,504
88,435178,36013,2232
217,852462,16561,11002
497,890748,72215,4106
521,994243,72340,4554
77,486040,31522,8712
333,960104,93538,8225
502,142612,6039,2667
37,842675,79094,9930
316,644055,15979,4942
150,983870,98369,5729
84,84959,5866,635
62,648652,53807,8606
431,119879,10282,1704
540,797215,19241,3371
212,926170,47842,11075
117,738848,46339,10545
465,519082,29574,1153
289,4621,336,80
545,341630,8505,2160
394,601002,53613,6348
340,985206,18199,5098
595,497403,12984,3104
338,587001,36502,8211
20,277733,19146,1440
163,77101,1158,455
246,980627,95196,11203
230,300165,11629,3698
159,152058,1937,2093
243,867991,13273,2149
129,516343,35029,3901
445,876982,86874,4623
290,706066,53858,8042
533,124383,3403,1678
481,224831,16420,3672
483,583288,35333,8978
237,420191,27016,1114
396,934992,62682,10244
260,167744,7795,3159
391,932222,31181,5391
467,358415,30897,2462
544,728766,41778,4946
185,812997,41330,9559
183,951448,86239,9339
105,378730,30128,3952
507,325175,9699,4307
416,657402,47253,10432
371,907005,46905,9095
136,352231,17012,6709
420,234031,3422,1847
172,987414,76935,2838
57,345646,7735,2691
592,974601,87037,2421
533,56004,3354,186
334,93878,4751,1630
31,662075,27124,4273
109,790887,48891,12767
485,415027,18330,1225
215,951676,34020,4646
454,409733,31957,4802
49,805478,74170,3482
526,854940,76804,4828
547,618971,7211,11189
83,71892,832,1159
258,120597,7596,2335
541,347555,26661,3430
106,841947,37507,4276
6,444673,22653,1376
494,578132,51875,7088
274,38569,2223,523
514,254843,16477,3390
402,981186,92436,5288
35,115694,4978,531
134,206522,10556,3718
559,631715,55926,2331
143,636580,42934,3373
525,432143,27028,7859
435,531208,26957,4760
352,751991,63504,12539
235,761673,65878,9342
575,710393,33096,7319
562,28049,1583,137
194,904036,82888,4150
129,154625,14462,2870
56,968511,69892,9014
399,745970,65419,4992
62,614873,37400,8539
11,591158,17795,11729
26,910522,58647,5687
266,805937,35597,12706
455,947031,12141,3094
138,405733,22910,4958
103,23539,710,125
17,350534,30718,1866
425,600343,6419,5466
364,505755,12910,2273
554,586632,54234,9570
353,568696,29077,4411
330,886458,42541,4481
536,623639,39328,12399
232,164662,2624,2276
117,387576,12633,7396
496,66546,1085,124
132,894943,21883,11698
32,809734,62918,16013
550,54303,4607,723
420,213496,20752,2045
398,229732,8576,314
471,146175,4704,1245
361,139434,5925,179
341,744909,62733,13773
191,217092,9940,1767
133,679193,30532,13386
324,80559,1248,784
162,162967,3182,232
424,516756,12001,9149
33,75942,989,1098
564,507199,7985,3553
506,22130,439,107
374,863598,84380,7605
135,459870,44778,4611
427,398588,22108,3593
225,536667,41334,8426
520,279577,22563,1647
444,422222,14622,8053
79,364845,17833,2546
306,521415,9873,1915
494,110672,6542,1152
179,816545,40306,4382
270,372435,27919,630
123,216997,11393,2242
310,251160,13085,1884
167,914963,27121,9590
158,216033,6630,4019
372,816693,81583,5276
278,925439,72986,2137
300,641158,16671,9497
10,112393,10448,1386
71,236679,16222,1534
254,627158,9215,6815
16,152210,14005,1260
330,788037,9815,1928
293,779570,66352,13038
168,686879,13248,10790
446,233176,3187,2135
81,302194,18997,344
34,391032,17132,3074
111,368166,11006,2565
209,652260,11380,2167
551,378180,13659,930
503,642250,48275,1436
550,210290,8527,1195
518,552913,36254,2152
11,942971,55549,2152
81,864244,52067,16228
457,794914,17112,15193
281,249024,21781,4673
253,901724,70760,11976
5,653109,33765,3942
155,194955,12895,570
385,368506,28647,5535
122,436156,17104,694
527,279670,21341,3522
376,399425,20918,1231
110,147845,5958,1276
185,148410,10414,1654
81,952164,11667,15838
134,827737,38487,5349
214,60121,1355,533
551,179096,4245,3032
139,694056,40621,722
575,594708,11219,2739
465,297586,14660,4246
212,811189,9105,9822
428,836767,16933,14971
175,833372,54309,1171
24,278041,23160,3015
435,724020,49476,10525
571,906840,53956,4011
73,648676,63993,5042
353,964646,76010,10702
145,544061,45864,803
421,198553,9997,1730
53,272630,11668,823
105,935012,42801,15314
582,810060,55672,14221
558,928077,65286,6680
150,285748,19217,4001
182,727613,25629,14200
81,490592,37044,1738
182,976865,93345,18975
113,341280,9637,980
12,207196,4783,365
264,107068,2872,1165
438,133207,5386,2081
463,765884,49495,6826
348,90297,8569,263
327,331353,26151,6518
162,406180,22642,4624
10,986685,69880,19385
439,914160,78962,10987
395,149848,14388,924
391,838085,77361,10421
192,309915,13802,4474
352,342054,18564,3870
264,319764,15669,5906
236,623861,48539,9515
541,141979,7947,2102
293,708954,10208,11122
385,955154,52839,14691
448,279960,12324,670
272,277206,21016,1028
165,272711,22394,660
210,40851,3362,714
325,904826,77331,11753
469,533985,16170,1406
507,960919,63388,4904
562,644258,58362,5441
196,224476,10082,2945
149,104609,6786,419
177,456395,8649,7279
45,669075,42081,7114
543,283242,27121,2013
390,559467,50368,1216
278,510337,36476,8091
151,956577,60505,18585
364,62751,842,1139
116,777685,69644,2587
293,431513,13090,1629
287,886796,83273,11592
438,61301,1906,566
387,877801,47394,16170
79,686575,44116,4653
142,283492,16116,899
258,596922,47885,4056
39,697945,57078,3595
280,157979,13517,988
47,909141,37519,12530
23,719845,29996,2873
349,248695,7143,4415
186,279666,15569,580
206,510784,48171,1890
425,546046,53429,5119
269,214302,19161,313
303,470571,46759,5321
237,714718,36725,9026
458,849860,72975,14374
359,393499,14811,5057
63,27697,2073,312
233,331112,29202,6327
567,937673,67572,3417
489,248677,21254,1612
340,541401,26859,9419
593,315487,22381,1972
494,130614,9045,1307
343,968661,91536,3005
505,179604,10916,905
530,510939,28284,3333
536,110382,2681,357
545,420229,20437,3146
132,194302,3765,1457
217,407978,38338,5326
519,319564,21997,5962
352,221766,20126,2107
540,323833,28242,5554
233,609019,53914,9146
280,27315,1361,396
523,589673,45475,9974
117,479011,17998,7433
269,281566,26422,1429
423,990633,93232,15102
20,875408,33808,10196
432,882357,42638,11421
533,808243,60441,1609
167,278706,25225,3813
531,324739,11342,4243
317,19555,745,232
175,165526,15672,1847
134,506050,17899,7262
295,500352,48300,4732
597,522986,10772,2505
70,561132,8219,2953
201,771465,32027,14137
457,651276,23065,10796
150,99930,7141,821
285,402748,16447,4758
427,180657,5064,2827
85,925823,74894,6230
575,753623,36422,12180
547,476652,43121,2110
8,857442,35232,8226
268,275361,10648,4634
540,790244,39867,14797
508,206973,9101,1695
577,806460,26039,6375
184,954138,79501,11461
572,590539,13027,8162
500,371703,21442,1966
569,492069,11341,9364
389,681047,28952,6670
470,783977,17138,3774
318,423126,41127,3383
71,911538,32461,12114
27,895250,38124,14132
318,412267,37472,5286
56,900529,53622,6259
42,219115,8310,737
135,603450,25928,3810
237,821158,64197,14098
8,471777,25645,3381
230,851406,26555,1821
317,871936,29878,14394
158,178431,17790,2119
482,768273,35325,7735
51,741287,60648,6914
186,100747,7990,1083
246,717917,26477,10619
543,303782,11311,2535
558,13438,459,181
166,650014,13814,4762
148,701072,13133,9036
367,479277,40510,2838
96,775906,65942,4428
405,515288,12041,2252
263,509028,6747,10030
175,337188,20786,3401
384,873421,37130,16847
360,532857,24863,5221
182,446911,21091,5082
235,386160,4764,3517
512,350991,30018,1815
580,839308,30726,12079
68,642159,50237,1614
163,890101,61516,16306
79,715244,9432,6593
97,967042,44160,13559
127,259089,8903,4091
116,993309,18595,19280
271,377857,12703,1388
387,525385,23294,1214
341,702438,47922,7671
481,328119,30023,1936
69,310725,17513,5386
233,428635,38885,906
500,40549,1699,249
401,789385,76187,6557
307,716095,19784,5144
396,468027,36675,1143
342,454068,27354,772
462,921694,82957,12375
5,889925,51746,15429
440,487352,47236,7228
299,890248,50743,17633
322,339006,26097,3397
574,924499,24503,14150
33,744087,46136,9881
499,828443,24368,11401
192,30373,2952,113
214,910828,86697,13758
290,872283,68363,10223
383,449635,22928,3117
219,123582,8608,1581
498,185851,7452,2527
392,477161,14588,3404
94,74569,3502,1069
366,632665,25465,9847
118,26396,1882,193
164,3198,190,23
219,350739,16625,5855
257,6832,369,49
589,653742,45352,12895
147,747175,20586,9657
426,295773,14399,698
28,183368,9971,622
17,417679,19748,5412
76,601182,18649,5326
251,987214,96438,10629
424,984231,71179,1963
259,923964,15458,5709
227,954264,91803,9847
360,42451,2235,358
368,372006,31566,3190
170,742727,52316,2075
97,271739,14919,1152
185,713688,27918,9164
424,813315,42481,4294
16,847933,42374,5653
345,97304,8075,1322
291,76076,3686,988
441,213373,3386,1158
488,999178,31020,3663
562,430815,24588,1961
436,548966,43435,8867
512,892178,62588,3990
545,475225,35209,7345
143,210217,15965,3661
204,618630,9699,11404
570,833347,37804,15979
340,471920,11117,7341
530,551972,30691,2324
424,796277,25165,14147
337,573724,21877,6491
297,383656,6683,6246
577,569777,11168,6065
280,310669,20185,1040
373,349105,17177,4509
330,526171,25795,1536
136,277633,27518,335
272,342643,16230,4663
337,387435,12314,5109
173,117882,10605,1835
357,802799,33310,4394
53,995402,90915,8055
459,625170,33159,7947
288,136872,9914,1487
5,782834,42663,11693
340,125323,5940,2337
86,300379,16400,4992
436,538307,21970,1543
160,394933,19136,6262
177,146544,2299,883
162,832043,34217,12468
582,606967,36132,2392
99,509727,21363,5134
31,826962,29262,6142
250,539970,21827,3952
323,706267,16849,7779
181,581712,17863,3463
63,199630,6744,2914
294,843923,33142,4619
39,827867,74362,14821
254,472455,31823,7859
413,946463,18871,4994
220,689226,49591,9929
62,588421,46628,3317
272,36475,1365,623
421,369168,4871,2292
409,880750,78981,2497
426,892824,11427,2151
360,708581,50834,6700
60,788625,34275,9795
125,48938,3804,307
439,846901,59710,3948
73,259301,2816,750
183,578356,18888,10551
496,229785,20755,2298
173,355546,32513,5472
196,306397,4375,3384
367,748879,46579,3807
184,374116,33365,1153
132,495973,33202,9558
258,524433,45430,2412
133,66946,3853,195
344,467321,34992,2788
89,577190,12399,6704
16,940337,29264,16767
114,824128,37908,5347
7,226901,5614,2666
254,371226,25769,1694
181,990960,18321,4502
50,99093,1830,780
328,126888,10602,295
184,868829,43777,15456
439,826495,19329,11170
437,774988,51468,2914
107,908612,58388,7420
70,258216,3107,1873
11,311567,16137,1225
385,257576,22182,3315
233,791698,56413,15246
445,789870,26747,11779
65,882979,66180,1635
342,393750,13458,642
326,683295,33082,1241
380,135074,1461,1227
551,407750,8678,745
176,757171,43226,9727
553,955281,24291,6254
16,916458,58339,1944
228,340816,23927,3757
54,911218,19764,15755
5,795515,45650,8966
54,580720,57914,1693
528,999881,71611,2252
272,280721,14022,1529
167,492189,47288,3327
181,771935,13727,2842
526,620186,55296,8465
126,163494,3778,639
179,254028,8250,2565
161,769289,65560,1419
566,507845,39194,6694
45,979681,54739,17224
534,691545,63221,7254
187,274562,3840,1628
562,794036,25398,3587
569,189532,7913,628
542,217985,14454,1625
67,90488,4656,370
247,519618,9477,6870
239,383991,7627,2618
318,203574,19440,3969
556,603447,10391,10804
291,719054,68482,3633
187,449894,40637,8218
17,396781,8763,528
518,617331,24993,1109
188,936332,67809,6627
62,637971,44282,12310
394,179829,7136,3311
584,44520,2570,860
573,238440,19016,4478
565,751680,12611,10589
222,594240,23154,5611
336,723230,14097,10589
21,659889,35555,9952
129,177282,12473,584
558,740637,26972,4619
87,220951,16458,3152
438,356786,15126,1685
283,274125,26588,3446
428,89299,2685,1362
571,9979,405,75
339,588445,21144,1150
197,792163,34896,9952
27,400177,18122,6645
495,766330,39978,1744
25,362109,4896,1882
460,904990,11190,13746
17,16929,776,217
200,283750,23026,400
313,974125,77218,14334
389,88174,1515,145
333,961005,61834,13065
56,1003,32,1
345,234357,13655,3145
147,732324,67809,2208
150,911708,24787,16643
